"","Bin ID","Site","Sample Name","Site ID","Subplot","Layer","Date","IMG Genome ID","Bin Quality","Bin Lineage","GTDB-Tk Taxonomy Lineage","Domain","Phylum","Class","Order","Family","Genus","Bin Completeness","Bin Contamination","Total Number of Bases","5s rRNA","16s rRNA","23s rRNA","tRNA Genes","Gene Count","Scaffold Count","Assembly Type"
"1038","3300061641_11","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Kaistiaceae","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Kaistiaceae","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae",NA,62.27,2.24,1884376,1,0,1,21,2132,346,"Individual"
"1039","3300061641_114","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Chloroflexota; Dehalococcoidia; GIF9; AB-539-J10; SKVJ01","Bacteria","Chloroflexota","Dehalococcoidia","GIF9","AB-539-J10","SKVJ01",50.16,0,753565,1,0,1,23,824,113,"Individual"
"1040","3300061641_117","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Nanopelagicales","Bacteria","Actinobacteriota","Actinomycetia","Nanopelagicales",NA,NA,75.99,3.95,2100451,0,1,0,39,2277,243,"Individual"
"1041","3300061641_119","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Methylocystaceae; Methylocystis","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Beijerinckiaceae; Methylocystis; Methylocystis sp015709525","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocystis",78.28,1.9,2779862,1,1,1,36,3127,385,"Individual"
"1042","3300061641_12","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Thermodesulfobacteriota; Desulfomonilia; Desulfomonilales; Desulfomonilaceae; Desulfomonile; Desulfomonile tiedjei","Bacteria; Desulfobacterota; Desulfomonilia; Desulfomonilales; Desulfomonilaceae","Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae",NA,75.03,0.65,2903456,0,1,0,30,2867,266,"Individual"
"1043","3300061641_122","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Actinomycetota; Rubrobacteria; Gaiellales; Gaiellaceae; Gaiella; Gaiella occulta","Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; Gaiella","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",55.65,0.22,1898841,0,1,0,16,2205,364,"Individual"
"1044","3300061641_13","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Desulfobacterota_B; Binatia; UBA1149; UBA1149","Bacteria","Desulfobacterota_B","Binatia","UBA1149","UBA1149",NA,87.25,3.36,3551132,1,1,1,42,3561,380,"Individual"
"1045","3300061641_134","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Kaistiaceae","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Kaistiaceae; Bauldia","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Bauldia",73.93,6.67,4034768,0,0,0,20,4486,693,"Individual"
"1046","3300061641_135","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; PALSA-610; PALSA-610","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256","PALSA-610","PALSA-610",83.76,5.59,3851214,1,1,1,33,4229,522,"Individual"
"1047","3300061641_137","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-40; JACQAP01","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SG8-40","JACQAP01",63.14,4.3,2426789,0,0,0,25,2628,378,"Individual"
"1048","3300061641_138","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira","Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Palsa-1315","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Palsa-1315",50.64,0,845834,0,0,0,10,928,104,"Individual"
"1049","3300061641_139","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"HQ",NA,"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; SPDF01","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","GWC2-71-9","SPDF01",98.9,2.2,2850670,1,1,1,48,2751,12,"Individual"
"1050","3300061641_14","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Krumholzibacteriota; Krumholzibacteria; WVZY01","Bacteria","Krumholzibacteriota","Krumholzibacteria","WVZY01",NA,NA,65,0,2312585,0,0,0,33,2202,281,"Individual"
"1051","3300061641_140","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Chloroflexota; Anaerolineae; UCB3; UCB3; UCB3","Bacteria","Chloroflexota","Anaerolineae","UCB3","UCB3","UCB3",82.11,5.69,4764768,0,0,0,41,4037,574,"Individual"
"1052","3300061641_143","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Methylomirabilota; Methylomirabilia; Methylomirabilales; 2-02-FULL-66-22; 2-02-FULL-66-22","Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","2-02-FULL-66-22","2-02-FULL-66-22",76.47,0.85,3626720,0,1,0,17,3820,561,"Individual"
"1053","3300061641_15","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Thermodesulfobacteriota","Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; UBA2174_A; SpSt-501","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","UBA2174_A","SpSt-501",67.86,8.93,4045811,1,0,1,30,4114,430,"Individual"
"1054","3300061641_152","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Bacteroidota; Bacteroidia","Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; UBA10428; UBA5072","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","UBA10428","UBA5072",80.11,1.08,3413661,1,0,1,24,3017,323,"Individual"
"1055","3300061641_155","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Gammaproteobacteria; Cellvibrionales; Halieaceae","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Halieaceae; Halioglobus","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","Halioglobus",89.23,2.9,3518795,0,0,0,26,3526,366,"Individual"
"1056","3300061641_157","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Bacteroidota; Cytophagia; Cytophagales; Fulvivirgaceae","Bacteria; Bacteroidota; Bacteroidia; Cytophagales; Cyclobacteriaceae; Chryseolinea","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Chryseolinea",90.98,2.95,5797114,0,1,1,36,5395,446,"Individual"
"1057","3300061641_158","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Thermodesulfobacteriota","Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; UBA2174_A; SpSt-501","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","UBA2174_A","SpSt-501",55.32,1.36,3351091,0,0,0,28,3478,347,"Individual"
"1058","3300061641_159","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Chloroflexota","Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; RBG-16-64-43; JAFGKK01","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","RBG-16-64-43","JAFGKK01",82.12,3.64,2841290,1,1,1,42,2759,312,"Individual"
"1059","3300061641_163","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Acidimicrobiia; UBA5794; ZC4RG35","Bacteria","Actinobacteriota","Acidimicrobiia","UBA5794","ZC4RG35",NA,72.41,1.72,2317628,0,0,0,31,2571,352,"Individual"
"1060","3300061641_166","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; JAABQT01","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SG8-39","JAABQT01",83.23,0.81,2591370,0,0,0,35,2861,257,"Individual"
"1061","3300061641_18","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Chloroflexota","Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; EnvOPS12; JACPVF01","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","EnvOPS12","JACPVF01",72.73,0,3084649,0,0,0,30,3178,353,"Individual"
"1062","3300061641_19","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Piscinibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Piscinibacter",50.94,0,2290097,0,0,0,12,2488,400,"Individual"
"1063","3300061641_25","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocapsa","Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thiocapsa","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiocapsa",67.55,2.94,2686962,0,1,0,23,2789,462,"Individual"
"1064","3300061641_33","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Chloroflexota","Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; EnvOPS12; OLB14","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","EnvOPS12","OLB14",65.44,0,2672941,1,0,1,24,2771,233,"Individual"
"1065","3300061641_34","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Gammaproteobacteria; Chromatiales; Chromatiaceae","Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae",NA,80.53,2.18,3382480,1,0,0,26,3472,419,"Individual"
"1066","3300061641_44","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Chloroflexota","Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; UBA4823; CAIQIV01","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","UBA4823","CAIQIV01",55.12,4.55,2418166,0,1,0,29,2369,177,"Individual"
"1067","3300061641_46","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Thermodesulfobacteriota; Desulfobacteria; Desulfobacterales","Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; UBA5852; UBA5852","Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","UBA5852","UBA5852",87.96,2.26,4445824,0,0,0,47,4270,311,"Individual"
"1068","3300061641_51","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; JABFSM01","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","GWC2-71-9","JABFSM01",69.81,4.52,4400110,0,0,0,34,4416,689,"Individual"
"1069","3300061641_52","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; Anaerolineaceae","Bacteria; Chloroflexota; Anaerolineae; Anaerolineales; EnvOPS12; Fen-1038","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","EnvOPS12","Fen-1038",76.61,0,2514314,0,1,0,35,2614,230,"Individual"
"1070","3300061641_55","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; JAGGAG01","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","GWC2-71-9","JAGGAG01",75.63,3.3,2591126,0,0,0,30,2770,366,"Individual"
"1071","3300061641_58","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; JACDCH01; VFJN01","Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","JACDCH01","VFJN01",57.38,0,2459469,0,0,0,29,2736,415,"Individual"
"1072","3300061641_70","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; unclassified; Nordella; Nordella sp. OAE833","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Aestuariivirgaceae; Aestuariivirga","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Aestuariivirgaceae","Aestuariivirga",57.05,5.52,3569252,0,0,0,37,3939,400,"Individual"
"1073","3300061641_75","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Acidobacteriota; Vicinamibacteria; Fen-336; Fen-336","Bacteria","Acidobacteriota","Vicinamibacteria","Fen-336","Fen-336",NA,87.61,5.98,6137229,0,1,0,41,5756,646,"Individual"
"1074","3300061641_76","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; JAFMJV01","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","JAFMJV01",61.01,1.83,1497498,0,1,0,12,1593,262,"Individual"
"1075","3300061641_79","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Bacteroidota; Bacteroidia","Bacteria; Bacteroidota; Bacteroidia; Bacteroidales; VadinHA17; LD21","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","VadinHA17","LD21",67.3,1.67,2482889,0,0,0,12,2355,329,"Individual"
"1076","3300061641_81","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Myxococcota_A; UBA9160; UBA9160; UBA4427","Bacteria","Myxococcota_A","UBA9160","UBA9160","UBA4427",NA,73.92,3.91,4206297,1,1,1,31,4209,626,"Individual"
"1077","3300061641_82","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria; unclassified; unclassified; unclassified; Betaproteobacteria bacterium GR16-43","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Usitatibacteraceae; FEB-7","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Usitatibacteraceae","FEB-7",53.62,0,1996359,1,0,0,25,2267,341,"Individual"
"1078","3300061641_85","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51","Bacteria","Actinobacteriota","UBA4738","UBA4738","HRBIN12","AC-51",78.06,3.08,2652573,0,1,0,44,2964,306,"Individual"
"1079","3300061641_87","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Chloroflexota","Bacteria; Chloroflexota; Anaerolineae; Thermoflexales; Fen-1058; Fen-1058","Bacteria","Chloroflexota","Anaerolineae","Thermoflexales","Fen-1058","Fen-1058",77.62,2.12,4542275,0,0,0,34,4384,460,"Individual"
"1080","3300061641_89","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Myxococcota_A; UBA9160; SZUA-336; SZUA-336; VGRW01","Bacteria","Myxococcota_A","UBA9160","SZUA-336","SZUA-336","VGRW01",79.47,3.45,4425127,1,1,0,39,4554,346,"Individual"
"1081","3300061641_91","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria","Bacteria; Chloroflexota; Limnocylindria; Limnocylindrales; CSP1-4; SPCO01","Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","SPCO01",51.25,9.08,1955967,0,0,0,22,2272,411,"Individual"
"1082","3300061641_92","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"HQ","Bacteria","Bacteria; Myxococcota; Polyangia; Haliangiales; Haliangiaceae; JABFXX01","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","JABFXX01",90.56,4.19,7457808,1,1,1,62,7072,861,"Individual"
"1083","3300061641_96","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Betaproteobacteria","Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-39; RBG-16-66-20","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SG8-39","RBG-16-66-20",82.46,5.31,2648481,0,0,0,27,2888,196,"Individual"
"1084","3300061641_99","Chase Lake Wetlands, North Dakota, USA","WOOD_024-O-20210714","WOOD","024","O","20210714",3300061641,"MQ","Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Hyphomicrobiaceae; Methyloceanibacter","Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Methyloligellaceae; Methyloceanibacter","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloceanibacter",68.85,1.65,2037622,1,1,1,35,2194,207,"Individual"
"1085","3300061642_12","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_006-M-20210922","GUAN","006","M","20210922",3300061642,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; DSRY01","Bacteria","Actinobacteriota","UBA4738","UBA4738","HRBIN12","DSRY01",67.22,2.14,1451150,0,0,0,20,1700,256,"Individual"
"1086","3300061642_24","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_006-M-20210922","GUAN","006","M","20210922",3300061642,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; UBA4738; UBA4738","Bacteria","Actinobacteriota","UBA4738","UBA4738",NA,NA,62.54,8.62,1931241,1,1,1,23,2194,272,"Individual"
"1087","3300061642_25","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_006-M-20210922","GUAN","006","M","20210922",3300061642,"MQ","Bacteria; Actinomycetota; Actinomycetes","Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Nocardioidaceae","Bacteria","Actinobacteriota","Actinomycetia","Propionibacteriales","Nocardioidaceae",NA,84.71,6.65,3972987,1,1,2,41,4345,516,"Individual"
"1088","3300061642_28","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_006-M-20210922","GUAN","006","M","20210922",3300061642,"MQ","Archaea; Nitrososphaerota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae",NA,NA,NA,NA,NA,NA,NA,77.02,4.37,1744480,1,0,0,28,1955,221,"Individual"
"1089","3300061643_10","Guanica State Forest and Biosphere Reserve, Puerto Rico","GUAN_004-M-20210922","GUAN","004","M","20210922",3300061643,"MQ","Bacteria; Actinomycetota","Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51","Bacteria","Actinobacteriota","UBA4738","UBA4738","HRBIN12","AC-51",76.07,2.14,2076534,0,0,0,36,2355,274,"Individual"
